Column,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30,Column 31,Column 32,Column 33,Column 34,Column 35,Column 36,Column 37,Column 38,Column 39,Column 40,Column 41,Column 42,Column 43,Column 44,Column 45,Column 46,Column 47,Column 48,Column 49,Column 50,Column 51,Column 52,Column 53,Column 54,Column 55,Column 56,Column 57,Column 58,Column 59,Column 60,Column 61,Column 62,Column 63,Column 64,Column 65,Column 66,Column 67,Column 68,Column 69,Column 70,Column 71,Column 72,Column 73,Column 74,Column 75,Column 76,Column 77,Column 78,Column 79
212.0,SE,SP,3550308.0,SÃO PAULO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Cidadania da Mulher de Itaquera - São Paulo,Secretaria de Políticas para Mulheres,(11)2073-5706   (11)2073-4863,ccmitaquera@gmail.com ,"Rua Ibiajara, nº 495",15 de Novembro de Itaquera ,08246-101,Roseli Xavier de Souza.,(11)97403-0888,"de segunda a sexta-feira, das 8h às 17h.",CONFERIDO,JUNHO,CAMILLA PAOLONE,CONFERIDO,JUNHO,2014-05-19T00:00:00Z,2006-03-30T00:00:00Z,2006.0,NÃO,0.0,SIM,1.0,NÃO,0.0,NÃO,0.0,NÃO,0.0,NÃO ,SEM ESPECIFICAÇÃO ,SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO ,SEM ESPECIFICAÇÃO ,SIM,2.0,NÃO,0.0,SIM,3.0,SIM,1.0,SIM,1.0,NÃO ,SEM ESPECIFICAÇÃO ,NÃO,NÃO,NÃO,SIM,SIM,SIM,"Espaço precisa urgentemente de reformas, para melhor atender a demanda.",SIM,NÃO INFORMADO,SIM,NÃO ,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO ,NÃO,SEM ESPECIFICAÇÃO ,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Roseni Xavier de Souza - Coordenadora,Camilla Paolone,2014-06-16T00:00:00Z,
213.0,SE,SP,3550308.0,SÃO PAULO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência da Mulher Casa 25 de Março - São Paulo,Secretaria Municipal de Políticas para Mulheres,"(11)3106-1100 
Fax: (11)3106-1100 ",ccn25demarco@bol.com.br ,"Rua 25 de Março, nº 205",Centro,01021-000,Leliane Melro.  ,"(11)99329-3029 
(11)95413-8686","de segunda a sexta-feira, das 9h às 17h.",ALTERADO - DADOS,JUNHO,CAMILLA PAOLONE,ALTERADO - DADOS,MAIO,2014-05-23T00:00:00Z,NÃO INFORMADO,NÃO INFORMADO,SIM,1.0,SIM,1.0,NÃO,0.0,NÃO,0.0,NÃO,0.0,SIM,Há o auxílio da Defensoria Pública que atende uma vez por semana no centro todas as quintas-feiras no período da manhã,SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO ,SEM ESPECIFICAÇÃO ,SIM,5.0,NÃO,0.0,SIM,2.0,SIM,2.0,SIM,2.0,NÃO ,SEM ESPECIFICAÇÃO ,NÃO,NÃO,NÃO,SIM,SIM,SIM,"O espaço precisa de reformas no refeitório e na cozinha, telhado está precisando de reformas.",SIM,NÃO INFORMADO,SIM,NÃO ,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,NÃO,SEM ESPECIFICAÇÃO ,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO ,"Leliane Melro - Coordenadora
",Camilla Paolone,2014-06-16T00:00:00Z,
214.0,SE,SP,3550308.0,SÃO PAULO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência de Atendimento à Mulher (CRAM) - Casa Eliane de Grammont - São Paulo,Secretaria de Políticas para as Mulheres.,"(11)5549-0335 
(11)5549-9339
Fax: (11)5549-9339",caseliane@yahoo.com.br,"Rua Doutor Bacelar, nº 20",Vila Clementino,04026-000,Branca Papiretti.,(11)99999-1198,"Atendimento: de segunda a sexta, das 8h às 17h.",CONFERIDO,JUNHO,CAMILLA PAOLONE,ALTERADO - DADOS,MAIO,2014-05-23T00:00:00Z,1990-03-09T00:00:00Z,1990.0,SIM,1.0,SIM,2.0,SIM,4.0,NÃO,0.0,NÃO,0.0,NÃO ,SEM ESPECIFICAÇÃO ,SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO ,SEM ESPECIFICAÇÃO ,SIM,2.0,NÃO,0.0,SIM,3.0,SIM,2.0,SIM,2.0,NÃO ,SEM ESPECIFICAÇÃO ,SIM,NÃO,SIM,SIM,SIM,NÃO ,SEM ESPECIFICAÇÃO ,SIM,NÃO INFORMADO,NÃO,NÃO ,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO ,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO ,Marta Jeannete Ferreira - Assistente de Gestão de Políticas Públicas,Camilla Paolone,2014-06-16T00:00:00Z,
215.0,SE,SP,3550308.0,SÃO PAULO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência da Mulher Casa Brasilândia (CRM) - São Paulo,Secretaria de Políticas para Mulheres.,"(11)3984-9816   
 (11)3983-4294",casabrasilandia@ig.com.br ,"Rua Silvio Bueno Peruche, nº 538",Parque Tietê,02871-050,Rosana Aparecida Thomaz da Silva.,NÃO INFORMADO,"de segunda a sexta, das 8h às 17h.",ALTERADO - DADOS,JUNHO,CAMILLA PAOLONE,ALTERADO - DADOS,JUNHO,2014-05-28T00:00:00Z,2003-11-01T00:00:00Z,2003.0,SIM,1.0,SIM,1.0,NÃO,0.0,NÃO,0.0,NÃO,0.0,SIM,"Parceria Com Defensoria Pública, que presta atendimento uma vez por semana no CRAM.",SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,2.0,NÃO,0.0,SIM,1.0,SIM,1.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO INFORMADO,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Roseli Camarda - Coordenadora de Projetos Assistente Social   ,Camilla Paolone,2014-06-16T00:00:00Z,
216.0,SE,SP,3550308.0,SÃO PAULO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Defesa e Convivência da Mulher Cidinha Kopcak ,Secretaria Municipal de Assistência e Desenvolvimento Social (SMADS),(11)2015-4195 ,casacidinha@terra.com.br,"Rua Margarida Cardoso dos Santos, nº 500",São Mateus,03961-010 ,Ivone de Assis Dias,(11)993930969,"Segunda, terça, quarta e sexta-feira das 9h às 18h. Nas quintas-feiras das 13h às 18h",ALTERADO - DADOS,JUNHO,CAMILLA PAOLONE,ALTERADO - DADOS,JUNHO,2014-06-02T00:00:00Z,2002-09-16T00:00:00Z,2002.0,SIM,1.0,SIM,1.0,SIM,1.0,NÃO,0.0,NÃO,0.0,SIM,O Centro conta com uma orientadora social.,SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,1.0,NÃO,0.0,SIM,1.0,SIM,2.0,SIM,2.0,SIM,Observa-se que apenas 1 computador (coordenadora) tem acesso à internet.,SIM,NÃO,NÃO,SIM,SIM,SIM,No prédio acontecem reuniões voltadas à mulher em todos os aspectos.,SIM,NÃO INFORMADO,NÃO,NÃO,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO,NÃO,Orienta caso quando solicitado pela vítima para o CAPS.,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Obs. Serviço duplicado no SIAM . Contato com Edwiges Jose dos Santos - Auxiliar Administrativo,Juliana,2014-06-16T00:00:00Z,
217.0,SE,SP,3550308.0,SÃO PAULO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Cidadania da Mulher - Capela do Socorro ,Secretaria Especial de Políticas para Mulheres,(11)5927-3102 (11)5929-9334,ccmcapeladosocorro@prefeitura.sp.gov.br ,"Rua Professor Oscar Barreto Filho, nº 350",Parque América,04822-300,Rosana Beatriz Xavier da Silva,(11)99448-7515 ,"Segunda a sexta-feira, das 9h às 17h",CONFERIDO,JUNHO,CAMILLA PAOLONE,CONFERIDO,MAIO,2014-05-22T00:00:00Z,2006-09-13T00:00:00Z,2006.0,NÃO,0.0,SIM,1.0,SIM,4.0,NÃO,0.0,NÃO,0.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,12.0,NÃO,0.0,SIM,4.0,SIM,2.0,SIM,2.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO INFORMADO,NÃO,NÃO,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Rosana Beatriz Xavier da Silva - Coordenadora,Camilla Paolone,2014-06-16T00:00:00Z,
218.0,SE,SP,2800605.0,SÃO PAULO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Cidadania da Mulher - Perus - São Paulo,Secretaria Municipal de Políticas para Mulheres,"(11)3917-5955      
(11)3917-7890",ccmperus@bol.com.br,"Rua Joaquim Antônio Arruda, nº 74",Perus,05206-000,Márcia Regina Victoriano,(11)99632-2890,"segunda a sexta-feira, das 8h às 17h.",ALTERADO - DADOS,JUNHO,CAMILLA PAOLONE,ALTERADO - DADOS,JUNHO,2014-05-27T00:00:00Z,2006-05-24T00:00:00Z,2006.0,NÃO,0.0,NÃO,0.0,SIM,4.0,SIM,1.0,NÃO,0.0,SIM,"Há um termo de Cooperação entre o Centro e a Defensoria Púbica do Estado, onde 2 defensores públicos realizam atendimento as mulheres terças e quintas-feiras, das  9h às 12h.",SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,8.0,NÃO,0.0,SIM,5.0,SIM,3.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,NÃO,SIM,SIM,"O prédio tem elevador, mas está quebrado precisando de manutenção.",SIM,NÃO INFORMADO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Márcia Regina Victoriano - Coordenadora,Camilla Paolone,2014-06-16T00:00:00Z,
219.0,SE,SP,2801504.0,SÃO PAULO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Cidadania da Mulher - Santo Amaro,Secretaria de Políticas para Mulheres,"(11)5524-4782 
(11)5521-6626",mulhercidadasa@hotmail.com ,"Avenida Mário Lopes Leão, nº 240",Santo Amaro,04754-010,Rosângela Fogarolli,(11)99803-6766,"Segunda a sexta- feira, das 9h às 17h",CONFERIDO,JUNHO,CAMILLA PAOLONE,CONFERIDO,JUNHO,2014-05-29T00:00:00Z,2007-07-05T00:00:00Z,2007.0,SIM,1.0,SIM,2.0,NÃO,0.0,NÃO,0.0,SIM,3.0,SIM,"Foi feito um convênio com a Defensoria Pública, onde as terças e quintas-feiras, quatro defensores atendem durante três horas no centro.",SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,4.0,NÃO,0.0,SIM,2.0,SIM,1.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,NÃO,SIM,SIM,SIM,"O prédio está em péssimo estado: problemas com o telhado quando chove, calhas, piso quebrado podendo ocasionar quedas. Quando o serviço era coordenadoria, tinha apoio da subprefeitura e eles faziam a manutenção. Após virar secretaria em março/2013, perdeu-se o apoio e foi retirado do centro os seguranças, o veículo e câmeras de segurança. ",SIM,NÃO INFORMADO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Rosângela Fogarolli - Coordenadora,Camilla Paolone,2014-06-16T00:00:00Z,
220.0,SE,SP,2802908.0,SOROCABA,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência da Mulher Selma Said (CEREM) - Sorocaba,Coordenadoria de Políticas Públicas para as Mulheres,"(15)3211-2548 
(15)3233-1048",pasilva@sorocaba.sp.gov.br    ,"Avenida Juscelino Kubitschek, nº 440       ",Centro,18035-060,Paula Andrea Vial Silva.,(15)99115-6300,de segunda a sexta das 8h às 17h.,CONFERIDO,JUNHO,CAMILLA PAOLONE,ALTERADO - DADOS,JUNHO,2014-05-28T00:00:00Z,2009-03-08T00:00:00Z,2009.0,SIM,1.0,SIM,1.0,SIM,2.0,NÃO,0.0,NÃO,0.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,NÃO,NÃO,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,6.0,SIM,1.0,SIM,7.0,SIM,3.0,SIM,3.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,SIM,SIM,SIM,"Funciona no mesmo local o Centro de Referência, Coordenadoria e Conselho da Mulher ",SIM,NÃO INFORMADO,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,"No município existe o Cim Mulher que oferece esse atendimento, mas o encaminhamento é realizado pelo juiz.",LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Paula Andrea Vial Silva - Coordenadora,Camilla Paolone,2014-06-16T00:00:00Z,
221.0,SE,SP,2805406.0,TABOÃO DA SERRA,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência Especializado dos Direitos da Mulher - Taboão da Serra,Coordenadoria dos Direitos da Mulher,(11)4137-2368,sueli.amoedo@taboaodaserra.sp.gov.br ,"Rua Joaquim Faustino de Camargo, nº 140   
Referência: junto ao Centro de Referência de Saúde da Mulher",Vila Iasi,06767-385,Sueli Amoedo,(11)99565-1269,"De segunda a sexta-feira, das 7h às 17h.",ALTERADO - DADOS,JUNHO,CAMILLA PAOLONE,ALTERADO - DADOS,JUNHO,2014-06-02T00:00:00Z,2008-07-01T00:00:00Z,2008.0,SIM,1.0,SIM,1.0,SIM,1.0,SIM,1.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,0.0,SIM,2.0,SIM,5.0,SIM,1.0,SIM,1.0,SIM,O telefone pertence à recepção do Hospital da Mulher,SIM,SIM,SIM,NÃO,SIM,SIM,Centro Funciona dentro do Hospital da Mulher.,NÃO,NÃO INFORMADO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,"Sueli Amoedo
Coordenadora",Camilla Paolone,2014-06-16T00:00:00Z,
222.0,SE,SP,2805703.0,VÁRZEA PAULISTA,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência Especializado da Mulher - Várzea Paulista  ,Secretaria de Desenvolvimento Social.,"       (11)4596-4627         
Fax: (11)4596-4627",crem@varzeapaulista.sp.gov.br ,"Rua Arajá, nº 199",Vila Tupi,13225-050 ,Caroline Hilário Macedo Jarrete.,(11)98569-1196,de segunda a sexta-feira das 8h às 17h.,CONFERIDO,JUNHO,CAMILLA PAOLONE,CONFERIDO,JUNHO,2014-05-28T00:00:00Z,2012-08-14T00:00:00Z,2012.0,SIM,1.0,NÃO,0.0,SIM,1.0,SIM,1.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,5.0,SIM,1.0,SIM,5.0,SIM,2.0,SIM,2.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,"Caroline Hilário Macedo Jarrete.
Coordenadora
",Camilla Paolone,2014-06-16T00:00:00Z,
223.0,SE,SP,2807402.0,CARAPICUÍBA,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência de Enfrentamento a Violência contra as Mulheres (CREVIM) - Carapicuíba ,Secretaria Municipal de Saúde,(11)4183-2992,crevim@carapicuiba.sp.gov.br  ,"Rua Sandra Maria, nº 148",Centro,06315-020,Elizabete de Santos Oliveira,(11)97540-1347,"De segunda a sexta-feira, das 8h às 17h.",CONFERIDO,JUNHO,CAMILLA PAOLONE,CONFERIDO,MAIO,2014-05-22T00:00:00Z,NÃO INFORMADO,2014.0,SIM,1.0,SIM,1.0,NÃO,0.0,NÃO,0.0,SIM,1.0,SIM,O serviço possui uma Terapeuta ocupacional,SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,1.0,SIM,1.0,SIM,5.0,NÃO,0.0,NÃO,0.0,SIM,"Possuem 5 computadores, mas nenhum com acesso a internet.",SIM,SIM,NÃO,NÃO,SIM,SIM,No mesmo prédio funciona uma clínica médica.,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Fernanda Aparecida Freitas de Almeida - Terapeuta ocupacional,Camilla Paolone,2014-06-16T00:00:00Z,
224.0,SE,SP,1714203.0,SÃO PAULO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Defesa e Convivência da Mulher (CDCM) Vítima de Violência Doméstica - Mulher Ação ,Secretaria de Assistência e Desenvolvimento Social e ONG,(11)2557-5646,mulheracao@santaluciasp.org,"Rua Luís Lopes Correia, nº 116",Guaianases – Zona Leste,08411-311,Marina Milhassi Vedovato,NÃO INFORMADO,"de segunda a sexta-feira, das 8h às 17h.",INSERIDO,AGOSTO,LÍGIA SILVA,INSERIDO,AGOSTO,2014-08-15T00:00:00Z,2012-08-12T00:00:00Z,2012.0,SIM,1.0,SIM,1.0,SIM,1.0,SIM,1.0,SIM,4.0,SIM,1 agente operacional e 1 auxiliar administrativo.,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO ,SEM ESPECIFICAÇÃO ,SIM,2.0,NÃO,0.0,SIM,2.0,SIM,1.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO ,SIM,NÃO INFORMADO,NÃO INFORMADO,NÃO ,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO ,NÃO INFORMADO,SEM ESPECIFICAÇÃO ,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO ,Patricia Lima - Psicóloga - dia 14/08/2014,Patricia Dias. OBS.: Inserido informações na planilha (Lígia) dia 15/08/2014 conforme solicitado pela Sra Anita SPM dia 15/08/2014,2014-08-18T00:00:00Z,
225.0,NE,SE,1721000.0,BARRA DOS COQUEIROS,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência da Mulher Neuzice Barreto - Barra dos Coqueiros,Secretaria Municipal de Assistência Social,(79)9960-4531 ,crm_barra@hotmail.com,"Rua A, s/nº,",Loteamento São Benedito ,49140-000 ,Marlice Nunes Vasconcelos Reis,(79)9960-4531,"De segunda a sexta-feira, das 7h às 13h",CONFERIDO,MAIO,CAMILLA PAOLONE,ALTERADO - DADOS,JUNHO,2014-06-02T00:00:00Z,NÃO INFORMADO,2007.0,SIM,1.0,SIM,1.0,SIM,1.0,SIM,1.0,SIM,2.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SIM,"Até o momento não houve demanda no que se refere a Idosas (a partir de 60 anos), mas caso ocorra será atendida.",NÃO,0.0,NÃO,0.0,SIM,2.0,SIM,1.0,SIM,1.0,SIM,"O único telefone de contato, é o celular particular da Coordenadora.",SIM,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,SIM,O Ceam sempre que necessário realiza encaminhamento de mulheres ao serviço de abrigamento.,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Marlice Nunes Vasconcelos Reis/Coordenadora,Grazielle Reis,2014-06-09T00:00:00Z,
226.0,NE,SE,1702406.0,CARMÓPOLIS,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência Especializado de Atendimento à Mulher em Situação de Violência (CREAM) - Carmópolis ,Secretaria de Políticas para Mulheres,(79)3277-1056 ,NÃO POSSUI,"Rua Manoel Joventino Magalhães, nº 154 - Referência: Avenida do Hospital Municipal",Centro,49740-000,Rosangela Mesquita Matos Alves,NÃO INFORMADO,"De segunda a sexta-feira, das 7h às 13h",ALTERADO - DADOS,MAIO,LÍGIA SILVA,ALTERADO - DADOS,MAIO,2014-05-29T00:00:00Z,2012-05-24T00:00:00Z,2012.0,SIM,1.0,SIM,1.0,SIM,1.0,NÃO,0.0,NÃO,0.0,Não,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,NÃO,NÃO,SIM,"Em relação a atendimento a menor de idade de ambos os sexos, foi informado que trabalham em parceria com o Conselho Tutelar.",SIM,1.0,SIM,1.0,SIM,1.0,SIM,1.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,NÃO,SIM,SIM,"A edificação precisa de reformas, e é compartilhada  com a Secretaria de Políticas para as Mulheres.",NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,SIM,O Ceam sempre que necessário realiza encaminhamento de mulheres ao serviço de abrigamento.,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Rosangela Mesquita Matos Alves Coordenadora,Grazielle Reis,2014-06-02T00:00:00Z,
227.0,NE,SE,1702554.0,ITABAIANA,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro de Referência Especializado de Atendimento à Mulher (CREAM) Doutora Josefa Nicilema Santana - Itabaiana ,Secretaria de Desenvolvimento Social,(79)9811-2171 ,coordenadoriamulheresitabaiana@hotmail.com,"Avenida 13 de Julho, nº 516, Território Agreste Central ",Centro,49500-000 ,Maria Aparecida dos Santos Cunha ,NÃO INFORMADO," De segunda a sexta-feira, das 7h às 13h, terças e quintas-feiras das 15h às 17h.",ALTERADO - DADOS,SETEMBRO,LÍGIA SILVA,ALTERADO - DADOS,SETEMBRO,2014-09-08T00:00:00Z,2012-12-11T00:00:00Z,2012.0,SIM,1.0,NÃO,0.0,NÃO,0.0,NÃO,0.0,NÃO,0.0,SIM,"Uma psicóloga cedida da delegacia atende no local, para assistência social e jurídica, encaminham para CRAS/CREAS e procuradoria, respectivamente.",SIM,SIM,SIM,NÃO,SIM,NÃO,SIM,"Cada caso depende do tipo de demanda, podendo haver encaminhamentos para órgãos específicos. Há um projeto com articulação com a rede para atendimento aos homens agressores.",NÃO,0.0,SIM,1.0,SIM,4.0,SIM,1.0,SIM,1.0,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,NÃO,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO INFORMADO,NÃO,NÃO,"O abrigamento fica na capital, 48 km de distância, do qual há dificuldades de encaminhamento devido falta de vagas.",SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Maria Aparecida dos Santos Cunha/Coordenadora,STELLA,2014-09-08T00:00:00Z,
228.0,NE,SE,2805406.0,POÇO REDONDO,Centro Especializado de Atendimento à Mulher,Centro Especializado de Atendimento à Mulher,Centro Regional Especializado de Atendimento à Mulher (CREAM) Maria Isabel da Silva - Poço Redondo,Coordenadoria Municipal de Políticas para as Mulheres,(79)9976-2491; 7996024209,marlenearaujompa@gmail.com,"Praça da Matriz, nº 275",Centro,49810-000,Marlene Araujo Cavalcante ,NÃO INFORMADO,"de segunda a sexta-feira, das 8h às 12h e das 14h às 17h.",ALTERADO - DADOS,MAIO,LÍGIA SILVA,ALTERADO - DADOS,MAIO,2014-05-27T00:00:00Z,2013-05-15T00:00:00Z,2013.0,NÃO,0.0,NÃO,0.0,SIM,1.0,NÃO,0.0,NÃO,0.0,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO,SIM,"Os agressores são chamados para conversas individuais. Senhora Marlene informou que o município está bancando todos os serviços referentes às mulheres e estão com dificuldades, pois ainda não foram articuladas parcerias com outros territórios.",NÃO,1.0,SIM,1.0,NÃO,0.0,NÃO,0.0,NÃO,0.0,SIM," Já possuem o aparelho de telefone fixo, porém ainda não tem a linha. O computador é um notebook e não possuem acesso à internet.",SIM,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO INFORMADO,NÃO,SIM,"Informou que a única casa abrigo que conhece é a de Aracaju. Além de ficar distante, só atende o próprio município.",NÃO,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,SEM ESPECIFICAÇÃO,Marlene Araujo Cavalcante/Coordenadora de políticas públicas para mulheres,STELLA,2014-06-16T00:00:00Z,
