Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30,Column 31,Column 32,Column 33,Column 34,Column 35,Column 36,Column 37,Column 38,Column 39,Column 40,Column 41,Column 42,Column 43,Column 44,Column 45,Column 46,Column 47,Column 48,Column 49,Column 50,Column 51,Column 52,Column 53,Column 54,Column 55,Column 56,Column 57,Column 58,Column 59,Column 60,Column 61,Column 62,Column 63,Column 64,Column 65,Column 66,Column 67,Column 68,Column 69,Column 70,Column 71,Column 72,Column 73,Column 74,Column 75,Column 76,Column 77,Column 78,Column 79,Column 80,Column 81,Column 82,Column 83,Column 84,Column 85,Column 86,Column 87,Column 88,Column 89,Column 90,Column 91,Column 92
403.0,SE,SP,3541505.0,PRESIDENTE VENCESLAU,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) - Presidente Venceslau  ,(18)3272-1997 Fax: (18)3272-1997,dp-dm@bol.com.br,"Avenida Dom Pedro II, nº 741",Centro,19400-000,Denise Eloá Custódio,NÃO INFORMADO,"de segunda a sexta-feira, das 8h às 18h. ",ALTERADO - DADOS,AGOSTO,2014-08-12T00:00:00Z,NÃO INFORMADO,1992.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,"Qualquer outro tipo de violência contra a mulher, atos infracionais praticados por adolescentes nos casos de violência doméstica e familiar.",SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,NÃO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Creuza Satiko Miazaki Ferraz - Escrivã,CAMILLA PAOLONE,2014-08-19T00:00:00Z,,,,,,,,
404.0,SE,SP,3542602.0,REGISTRO,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) - Registro," (13)3822-4240 
(13)3822-2022 
Fax: (13)3822-4240",registro.ddm@policia-civ.sp.gov.br,"Avenida Clara Gianotti de Souza, nº 1051",Centro,11900-000,Daniel Rocha,NÃO INFORMADO,"de segunda a sexta-feira, das 9h às 18h",ALTERADO - DADOS,AGOSTO,2014-08-13T00:00:00Z,NÃO INFORMADO,1991.0,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Crimes contra a vida em que sejam vítimas mulheres e adolescentes.,SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Rosana Martins Santos de Araujo - Escrivã,CAMILLA PAOLONE,2014-08-19T00:00:00Z,,,,,,,,
405.0,SE,SP,3543402.0,RIBEIRÃO PRETO,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) - Ribeirão Preto,"(16)3610-4499 
(16)3625-3386 
Fax: (16)3964-7344",ribpreto.ddm@policia-civ.sp.gov.br  ddm.ribpreto@policiacivil.sp.gov.br,"Rua Piracicaba, nº 217",Jardim Mosteiro,14085-360,Luciana Camargo Rienesto,NÃO INFORMADO,"De segunda a sexta-feira, das 8h às 18h",ALTERADO - DADOS,AGOSTO,2014-08-13T00:00:00Z,NÃO INFORMADO,1986.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Crimes contra a vida em que sejam vítimas mulheres e adolescentes.,SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SIM,SIM,NÃO,NÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Neyla Xavier - Escrivã do Cartório Central,CAMILLA PAOLONE,2014-08-19T00:00:00Z,,,,,,,,
406.0,SE,SP,3545209.0,SALTO,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) - Salto,"(11)4029-2533 
Fax: (11)4029-2533",ddm.salto@gmail.com,"Rua Marechal Deodoro, nº 291",Centro,13320-140 ,Maria José Duarte,NÃO INFORMADO,"De segunda a sexta-feira, das 8h às 18h.",ALTERADO - DADOS,AGOSTO,2014-08-13T00:00:00Z,NÃO INFORMADO,1994.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Crimes contra a vida em que sejam vítimas mulheres e adolescentes.,SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,NÃO,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SIM,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Izabel Cristina Faião - Escrivã de Polícia,CAMILLA PAOLONE,2014-08-19T00:00:00Z,,,,,,,,
407.0,SE,SP,3545803.0,SANTA BÁRBARA D'OESTE,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) - Santa Barbara D'Oeste, (19)3455-2421 ,ddm.sboeste@policiacivil.sp.gov.br,"Rua General Osório, nº 403",Centro,13450-010,Olivia dos Santos Fonseca,NÃO INFORMADO,"De segunda a sexta-feira, das 9h às 18h",ALTERADO - DADOS,AGOSTO,2014-08-13T00:00:00Z,NÃO INFORMADO,1981.0,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Crimes contra a vida em que sejam vítimas mulheres e adolescentes.,SIM,SIM,SIM,SIM,NÃO,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Olívia dos Santos Fonseca - Delegada,CAMILLA PAOLONE,2014-08-19T00:00:00Z,,,,,,,,
408.0,SE,SP,3519600.0,IBITINGA,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) - Ibitinga  , (16)3342-2223,ddm.ibitinga@policiacivil.sp.gov.br,"Rua Bom Jesus, Anexo 986",Centro,14940-000,Marcio Leandro Morito               ,NÃO INFORMADO ,"De segunda a sexta-feira, das 9h às 18h30min",ALTERADO - DADOS,AGOSTO,2014-08-28T00:00:00Z,1992-10-01T00:00:00Z,1992.0,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Qualquer tipo de violência contra a mulher e crimes em geral.,SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,"Questionário foi respondido por e-mail no dia 28/08/2014, por Márcio Leandro Morito- Delegado que está respondendo pelo expediente. 
Marcio Leandro Morito - Delegado ",Grazielle Reis,2014-08-29T00:00:00Z,,,,,,,,
409.0,SE,SP,3546603.0,SANTA FÉ DO SUL,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) - Santa Fé do Sul,"(17)3631-1053 
Fax: (17)3631-1053",sfesul.ddm@policia-civ.sp.gov.br,"Rua Um, nº 960 - 1º andar",Centro,15775-000,Gervásio Fávaro,NÃO INFORMADO,"De segunda a sexta-feira, das 9h às 18h30min.",ALTERADO - DADOS,AGOSTO,2014-08-13T00:00:00Z,1992-06-14T00:00:00Z,1992.0,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO ,SIM,Crimes contra a vida em que sejam vítimas mulheres e adolescentes.,SIM,SIM,SIM,SIM,NÃO,SIM,NÃO,SEM ESPECIFICAÇÃO ,SIM,SIM,SIM,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO ,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,SIM,NÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,NÃO,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Érica Juliana Sanches Icoli - Escrivã,CAMILLA PAOLONE,2014-08-19T00:00:00Z,,,,,,,,
410.0,SE,SP,3537602.0,PERUÍBE,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) - Peruíbe  ,(13)3455-7665 Fax: (13)3455-5496,peruibe.ddm@policia-civ.sp.gov.br / ddmperuibe@gmail.com,"Rua Rio de Janeiro, nº 08",Stella Mares,11750-000,Denise Aparecida Dias,NÃO INFORMADO,de segunda a sexta-feira das 9h às 18h.,ALTERADO - DADOS,AGOSTO,2014-08-12T00:00:00Z,NÃO INFORMADO,2000.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO ,SIM,"Qualquer outro tipo de violência contra a mulher, atos infracionais praticados por adolescentes nos casos de violência doméstica e familiar.",SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO ,SIM,SIM,NÃO,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Gislene Simões dias de Santana - Escrivã,CAMILLA PAOLONE,2014-08-19T00:00:00Z,,,,,,,,
411.0,SE,SP,3520442.0,ILHA SOLTEIRA,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) - Ilha Solteira  ,(18)3742-4922                  ,ddm.ilhasolteira@policiacivil.sp.gov.br    ilhasolt.ddm@policia-civ.sp.gov.br,"Passeio Cuiabá, nº 408",Zona Sul,15385-000,Miguel Gomes da Rocha Neto       ,NÃO INFORMADO ,"De segunda a sexta-feira, das 8h às 18h",ALTERADO - DADOS,AGOSTO,2014-08-20T00:00:00Z,1994-06-20T00:00:00Z,1994.0,NÃO,NÃO,SIM,"O delegado não exclusivo da DDM, ele atende em outras delegacias também.",SIM,"Qualquer tipo de violência contra a mulher, e atos infracionais praticados por adolescentes.",SIM,SIM,SIM,SIM,NÃO,SIM,SIM,Atende idoso do sexo masculino dependendo da situação ,SIM,SIM,NÃO,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,NÃO,SIM,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Rosângela Queiroz Lopes de Melo Investigadora ,Grazielle Reis,2014-08-29T00:00:00Z,,,,,,,,
412.0,SE,SP,3518404.0,GUARATINGUETÁ,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) Guaratinguetá,"         (12)3122-4211
         (12)3132-7535 
Fax:  (12)3122-4211",flavia.rollo@policiacivil.sp.gov.br / ddm.guaratingueta@policiacivil.sp.gov.br,"Rua Rangel Pestana, nº 195",Centro,12501-090,Flávia Maria Rocha Rollo        ,(12)3133-7672,"De segunda a sexta-feira, das 9h às 18h",ALTERADO - DADOS,AGOSTO,2014-08-19T00:00:00Z,NÃO INFORMADO,1992.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Qualquer tipo de violência contra a mulher e atos infracionais praticados por adolescentes.,SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO ,SIM,SIM,SIM,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO ,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,SIM,SIM,Não tem abrigamento para mulheres na cidade,SIM,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,"
Carlos Roberto Andrade - Escrivão

",Grazielle Reis,2014-08-29T00:00:00Z,,,,,,,,
413.0,SE,SP,3522307.0,ITAPETININGA,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) Itapetininga  ,        (15)3271-0120                   Fax:  (15)3275-3792,NÃO INFORMADO,"Rua Higino Rolim Rosa, nº 81",Vila Rosa,18200-600,Leila Marli Souza Tardeli           ,NÃO INFORMADO ,"De segunda a sexta-feira, das 8h às 18h",ALTERADO - DADOS,AGOSTO,2014-08-20T00:00:00Z,NÃO INFORMADO,1990.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO ,SIM,"Qualquer tipo de violência contra a mulher, e atos infracionais praticados por adolescentes.",SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO ,SIM,SIM,SIM,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,SIM,"Na DDM TEM 08 computadores, porém somente 01 com acesso a internet, os outros computadores somente tem acesso a intranet.",NÃO INFORMADO,NÃO INFORMADO,NÃO,NÃO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO INFORMADO,SIM,"Na cidade não tem casa abrigo, E não tem centro de referência, somente CREAS. ",SIM,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,"Fátima Nogueira - Chefe do Cartório Central

",Grazielle Reis,2014-08-29T00:00:00Z,,,,,,,,
414.0,SE,SP,3522406.0,ITAPEVA,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) - Itapeva  ,"        (15)3522-1042      
Fax: (15)3522-1042        (15)3524-2382 ",itapeva.ddm@policia-civ.sp.gov.br,"Rua Doutor Ricardo Whaterly, nº 206",Centro,18400-390,Gisele Fernanda Tivelli Pavan     ,NÃO INFORMADO ,"De segunda a sexta-feira, das 8h às 19h",ALTERADO - DADOS,AGOSTO,2014-08-22T00:00:00Z,1990-03-08T00:00:00Z,1990.0,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO ,SIM,"Qualquer tipo de violência contra a mulher, e atos infracionais praticados por adolescentes.",SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO ,SIM,SIM,SIM,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO ,NÃO INFORMADO,NÃO INFORMADO,NÃO,NÃO,NÃO,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,A casa abrigo da região pertence a prefeitura.,SIM,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,"Gisele Fernanda Tivelli Pavan - Delegada 

",Grazielle Reis,2014-08-29T00:00:00Z,,,,,,,,
415.0,SE,SP,3523909.0,ITU,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) - Itu  ,(11)4023-7275 ,itu.ddm@policia-civ.sp.gov.br,"Avenida Goiás, nº 204","Brasil 

Referência: Ao lado do Fórum e da Rodoviária",13301-370, Ana Maria Gonsales Sola         ,NÃO INFORMADO ,"De segunda a sexta-feira, das 8h às 18h",ALTERADO - DADOS,AGOSTO,2014-08-20T00:00:00Z,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,"Qualquer tipo de violência contra violência contra a mulher, e atos infracionais praticados por adolescentes.",SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO ,SIM,SIM,NÃO,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO ,NÃO INFORMADO,NÃO INFORMADO,NÃO,NÃO,SIM,NÃO,NÃO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,"Francine Rastelli  - Escrivã de Polícia

",Grazielle Reis,2014-08-29T00:00:00Z,,,,,,,,
416.0,SE,SP,3548708.0,SÃO BERNARDO DO CAMPO,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Defesa da Mulher (DDM) – São Bernardo dos Campos,"(11)4330-8243 
Fax: (11)4330-8243",NÃO INFORMADO,"Rua José Meza Mendonça, nº 40 ",Jardim do Mar ,09750-030 ,Ângela de Andrade Ferreira Ballarine,NÃO INFORMADO,"de segunda a sexta-feira, das 9h às 18h",ALTERADO - DADOS,AGOSTO,2014-08-13T00:00:00Z,1987-01-09T00:00:00Z,1987.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Crimes contra a vida em que sejam vítimas mulheres e adolescentes.,SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO ,NÃO INFORMADO,NÃO INFORMADO,NÃO,NÃO,NÃO,SIM,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Juliana Lopes Zanetti Vigo - Escrivã,CAMILLA PAOLONE,2014-08-19T00:00:00Z,,,,,,,,
